,betweenness_centrality,C_i,degree
2040,0.00043971409334230693,0.11764705882352941,17
2041,8.698528647771753e-05,0.35555555555555557,10
2042,0.0,0.0,0
2043,0.0002435051057519584,0.3161764705882353,17
2044,0.001597846953764981,0.13725490196078433,52
2045,0.0002117970364554448,0.30526315789473685,20
2046,3.650193981917805e-05,0.5818181818181818,11
2047,1.194570495523132e-09,0.9523809523809523,7
2048,0.000183604038818252,0.7628458498023716,23
2049,0.0004462385188819874,0.19047619047619047,28
2050,0.00021853352568234317,0.23976608187134502,19
2051,0.00032147594957179277,0.14285714285714285,8
2052,0.001276577569165521,0.14982578397212543,42
2053,0.0003701804082559978,0.25263157894736843,20
2054,0.00017107732844271145,0.28654970760233917,19
2055,0.0006432717381774544,0.2490118577075099,23
2056,0.0004171883956650528,0.2571428571428571,21
2057,0.00017049077515150944,0.37142857142857144,15
2058,0.0,0.0,0
2059,0.0,0.0,0
2060,4.7983209991245195e-05,0.4857142857142857,15
2061,0.0,0.0,0
2062,0.0,0.0,0
2063,4.4005561620891004e-05,0.6222222222222222,10
2064,0.0,0.0,0
2065,0.0,1.0,2
2066,0.0,1.0,2
2067,0.0006586596069917344,0.4230769230769231,13
2068,0.00048509672687772757,0.45454545454545453,12
2069,0.002701484554572237,0.4444444444444444,55
2070,0.0007841963910008496,0.2,6
2071,0.0,0.0,0
2072,0.0,0.0,1
2073,0.0001063860591902991,0.0,2
2074,0.0,0.0,0
2075,0.001136543298673132,0.23076923076923078,14
2076,0.0,0.0,0
2077,0.0,1.0,3
2078,0.0,1.0,3
2079,0.0005043271571369671,0.17777777777777778,10
2080,0.0,1.0,3
2081,7.658290673793473e-05,0.3333333333333333,7
2082,0.0,1.0,2
2083,3.831515521697754e-05,0.6,5
2084,0.0012006645662888174,0.23891625615763548,29
2085,2.5143194576589324e-05,0.42857142857142855,8
2086,3.393793235990734e-05,0.5714285714285714,7
2087,0.0,0.0,1
2088,6.85978621838433e-05,0.3368421052631579,20
2089,0.00012670445962376407,0.32971014492753625,24
2090,0.0005091058679998581,0.21367521367521367,27
2091,0.00041447596832680994,0.12280701754385964,19
2092,0.00016030409036267026,0.4852941176470588,17
2093,0.0,1.0,2
2094,0.0001332887015090606,0.32608695652173914,24
2095,0.0001332887015090606,0.32608695652173914,24
2096,0.000416119641224958,0.24603174603174602,28
2097,6.718285278518555e-05,0.5164835164835165,14
2098,2.6432852929065514e-05,0.7862318840579711,24
2099,0.00016448743679201553,0.5,5
2100,0.0,0.0,0
2101,0.0,0.0,0
2102,0.0004566031392396347,0.4444444444444444,18
2103,0.0010704564756477731,0.17267267267267267,37
2104,0.0007588633250653321,0.19080459770114944,30
2105,0.0,1.0,7
2106,0.0010402309885447776,0.22380952380952382,21
2107,3.035492853232184e-05,0.85,25
2108,0.00010656597439830348,0.2571428571428571,15
2109,0.0,0.0,0
2110,2.246419547251332e-06,0.6666666666666666,4
2111,0.0004389422644371384,0.4338235294117647,17
2112,0.0001082001920194524,0.23333333333333334,16
2113,0.0007682957111956172,0.16532258064516128,32
2114,0.0006592366853532496,0.1402439024390244,41
2115,5.115695405424067e-06,0.6,10
2116,5.42431381330746e-05,0.4380952380952381,15
2117,0.0003211602434999543,0.1774891774891775,22
2118,1.7898766988490837e-05,0.4,5
2119,0.0006108238177540159,0.3628205128205128,40
2120,0.0,1.0,3
2121,0.0003670896336959278,0.2875816993464052,18
2122,0.00011549070525696288,0.6,10
2123,0.0009883501856450374,0.24545454545454545,45
2124,0.0010881090010730124,0.40993788819875776,92
2125,0.00017699105170774961,0.38746438746438744,27
2126,0.0001838873653202952,0.3333333333333333,19
2127,0.00014083104390553956,0.3090909090909091,11
2128,0.0,1.0,2
2129,0.0005620882725557115,0.45806451612903226,31
2130,3.104703431719786e-06,0.9,5
2131,0.0,0.0,0
2132,0.0,0.0,0
2133,6.081082968488986e-05,0.39285714285714285,8
2134,0.00014988514019659844,0.2727272727272727,11
2135,0.0004982540651199084,0.24444444444444444,10
2136,0.0,1.0,2
2137,0.0,1.0,2
2138,0.00010344833543171618,0.38181818181818183,11
2139,0.0004495042810340503,0.3049932523616734,39
2140,8.917583592464523e-05,0.4408866995073892,29
2141,0.0006805067691045195,0.17037037037037037,55
2142,0.0007907878356489094,0.26143790849673204,18
2143,0.0,0.0,1
2144,0.0,1.0,3
2145,1.1133655427753305e-05,0.3888888888888889,9
2146,0.001210718458813986,0.33212341197822143,58
2147,0.0009121182405167995,0.24154589371980675,46
2148,0.00020997198539778403,0.38305084745762713,60
2149,0.0004347126676758849,0.1746031746031746,28
2150,0.0004584028160775321,0.34545454545454546,11
2151,0.00039099503116954307,0.2246153846153846,26
2152,0.00043929559982746317,0.17989417989417988,28
2153,0.00010193483051716783,0.5636363636363636,11
2154,0.0004254962910849501,0.5494505494505495,14
2155,0.00014114425217149248,0.5291005291005291,28
2156,0.0001063860591902991,0.0,2
2157,0.000298529428682924,0.5421052631578948,20
2158,0.0010434312789698542,0.30295566502463056,29
2159,0.00028371844390659385,0.30303030303030304,12
2160,4.23224285088817e-05,0.3,5
2161,0.0,1.0,3
2162,0.0,1.0,3
2163,0.0,1.0,3
2164,0.007660080831370436,0.1382488479262673,155
2165,0.002839782219025954,0.25396825396825395,64
2166,0.0004413860315461323,0.22857142857142856,21
2167,4.532299135626756e-06,0.5714285714285714,8
2168,0.000533576239951404,0.3425287356321839,30
2169,0.0005786636024853139,0.2,11
2170,0.0019743250164996158,0.15333333333333332,25
2171,0.0,0.0,0
2172,3.564214911288702e-05,0.35714285714285715,8
2173,0.002015495906663832,0.1437908496732026,18
2174,0.0016778126897210998,0.23693834900731453,88
2175,0.0011108091199949976,0.20816326530612245,50
2176,0.0002990032508092112,0.2222222222222222,28
2177,0.0007417773830441585,0.09425287356321839,30
2178,0.0003586141395232859,0.2548780487804878,41
2179,7.964222168625069e-05,0.33088235294117646,17
2180,0.00020987223211440585,0.2597402597402597,22
2181,0.00011467553812993452,0.4909090909090909,11
2182,3.667529812223133e-05,0.4666666666666667,6
2183,9.186321584581921e-06,0.7,5
2184,0.0012874116539776743,0.2087912087912088,14
2185,9.186321584581921e-06,0.7,5
2186,0.0,0.0,1
2187,0.00010638605919029911,0.3333333333333333,3
2188,2.6592781721375492e-08,0.9333333333333333,6
2189,0.000493086312843961,0.3333333333333333,18
2190,0.002156861664212615,0.12039742840444184,59
2191,0.002619856001510414,0.31807628524046433,135
2192,0.0006240997137593759,0.24285714285714285,21
2193,1.8548778317457863e-05,0.7142857142857143,7
2194,0.0,1.0,5
2195,0.004098904903972302,0.14711538461538462,65
2196,0.00015672380684607454,0.3626373626373626,14
2197,0.00012733493673738135,0.35402298850574715,30
2198,0.00022503715688431504,0.4852941176470588,17
2199,0.0,0.0,1
2200,0.00012099535108986911,0.3055555555555556,9
2201,5.9446763916184046e-05,0.28888888888888886,10
2202,0.0001264582194799356,0.3333333333333333,7
2203,0.0,1.0,8
2204,6.103525852889836e-05,0.701280227596017,38
2205,0.0008768314813172266,0.346031746031746,91
2206,5.788372876209217e-05,0.5398550724637681,24
2207,0.00017251267979816567,0.6149193548387096,32
2208,6.668427588186937e-05,0.36764705882352944,17
2209,9.355950536884355e-05,0.4095238095238095,15
2210,0.0,1.0,3
2211,0.0004487878062349873,0.31868131868131866,14
2212,0.00031458439204334296,0.2878787878787879,12
2213,4.293897209206828e-05,0.5,9
2214,0.0,0.0,1
2215,0.0,1.0,4
2216,5.5309939112975e-05,0.6323529411764706,17
2217,0.0002819631646391671,0.373015873015873,28
2218,0.002558071776061903,0.15129644480085538,87
2219,0.0,0.0,1
2220,0.0006783310606800838,0.2523809523809524,21
2221,0.0005877261048431201,0.14666666666666667,25
2222,0.003242457479564759,0.39271371199082045,84
2223,0.0001648257702287761,0.4045584045584046,27
2224,0.0,0.0,1
2225,0.00016839455395701214,0.35833333333333334,16
2226,0.0,1.0,3
2227,0.0018814235022631557,0.08156028368794327,48
2228,0.0038458407882320878,0.19402985074626866,67
2229,0.0002931529629231933,0.20229885057471264,30
2230,0.00017222555126135392,0.5640816326530612,50
2231,1.1499627115745102e-05,0.5238095238095238,7
2232,0.0013357480253326282,0.2522711390635919,54
2233,0.0,1.0,2
2234,0.0,1.0,2
2235,7.1674229731387925e-09,0.0,2
2236,0.0,0.0,1
2237,0.00034132820132055025,0.19696969696969696,12
2238,0.00015663186455238616,0.42857142857142855,7
2239,0.0009431667333218002,0.14,25
2240,0.00010069571304462763,0.22727272727272727,12
2241,1.4334845946277586e-09,0.8333333333333334,4
2242,0.0009466706720172721,0.32727272727272727,55
2243,0.0,1.0,2
2244,0.0,1.0,2
2245,0.0005847971137908794,0.14285714285714285,15
2246,0.0005166992174694687,0.20634920634920634,36
2247,0.0,0.0,1
2248,0.00017608890921617723,0.2,5
2249,0.0,0.0,0
2250,0.0,1.0,3
2251,0.0005449078139029282,0.19473684210526315,20
2252,0.0005363236745339089,0.13333333333333333,6
2253,0.0,1.0,2
2254,0.0,1.0,2
2255,0.0,0.0,1
2256,7.1674229731387925e-09,0.0,2
2257,0.0,0.0,1
2258,0.0012285080939919747,0.16176470588235295,17
2259,0.0003501382128147104,0.2857142857142857,8
2260,0.00034339802041682233,0.1794871794871795,13
2261,0.0,0.0,1
2262,0.0001063860591902991,0.3333333333333333,3
2263,3.9219548666664644e-05,0.4857142857142857,15
2264,0.0003833184402643281,0.2633333333333333,25
2265,0.0010968879301378625,0.16399286987522282,34
2266,0.0004493524741021846,0.23646723646723647,27
2267,0.00014356779187206845,0.38562091503267976,18
2268,0.0005948905014564801,0.18412698412698414,36
2269,9.321373806512458e-05,0.4696969696969697,12
2270,0.0,1.0,7
2271,0.0,1.0,7
2272,0.00012159743243658778,0.46153846153846156,14
2273,0.0,1.0,7
2274,3.376455331179279e-05,0.4696969696969697,12
2275,0.0,1.0,7
2276,0.0003792614890331505,0.40476190476190477,21
2277,0.0007726499142450171,0.20320855614973263,34
2278,0.00022859041335010244,0.2967032967032967,14
2279,0.0002612564874902576,0.629500580720093,42
2280,2.38101760810479e-05,0.5969230769230769,26
2281,0.0015681020212958295,0.2032520325203252,42
2282,0.0008095839171140075,0.28830645161290325,32
2283,6.624873355214518e-05,0.4,10
2284,2.3359015882091813e-05,0.5333333333333333,6
2285,0.002700179404594395,0.26635514018691586,108
2286,0.0005744765830526897,0.19703977798334876,47
2287,4.732758258006814e-05,0.5274725274725275,14
2288,0.00021275778353465192,0.3333333333333333,3
2289,0.0,0.0,1
2290,0.00014992902566460448,0.1,5
2291,8.834170255179477e-06,0.7,5
2292,0.002043269943140144,0.35767607919506655,79
2293,0.0010300364814143763,0.14855072463768115,24
2294,0.0,1.0,2
2295,2.450565518859696e-07,0.6666666666666666,4
2296,0.0002749377217212007,0.35789473684210527,20
2297,0.0,0.0,0
2298,0.0007706400303222464,0.1503267973856209,18
2299,0.0031471266108809696,0.17261904761904762,49
2300,9.344842196939667e-05,0.5,9
2301,0.0007047093870934523,0.4938632378725891,59
2302,0.0007889616738502503,0.4070567986230637,84
2303,0.0,1.0,3
2304,4.85899402463798e-07,0.0,2
2305,1.3773683962090178e-05,0.7777777777777778,9
2306,0.0,1.0,3
2307,0.0,0.0,0
2308,0.0008331214154582275,0.21212121212121213,12
2309,0.000651842284621055,0.6920289855072463,24
2310,0.00030486021564591286,0.3333333333333333,18
2311,0.0015008355385769082,0.12615384615384614,26
2312,0.0012072611523343214,0.21683501683501682,55
2313,0.0,0.0,0
2314,0.0,1.0,2
2315,0.0,1.0,3
2316,7.917952114938449e-05,0.4,6
2317,0.00017008818350112918,0.27485380116959063,19
2318,1.1884096703069163e-05,0.7635327635327636,27
2319,1.710281803244522e-05,0.6373626373626373,14
2320,0.000359037012840038,0.24382284382284383,66
2321,0.0,0.0,1
2322,0.0,1.0,2
2323,2.7397962737289794e-05,0.5238095238095238,7
2324,0.0022624585557722843,0.2144075021312873,69
2325,0.00043909816410209245,0.23076923076923078,39
2326,0.0002594523621611789,0.19047619047619047,7
2327,0.00037728613272550106,0.3055555555555556,9
2328,0.0005092365102728513,0.3652173913043478,70
2329,0.0002664669355831829,0.33618233618233617,27
2330,0.0004730827739331466,0.19964349376114082,34
2331,0.0010428468763375093,0.16483516483516483,14
2332,0.0003876871250477539,0.5005537098560354,43
2333,0.0003193330586528504,0.31521739130434784,24
2334,7.270072118523925e-05,0.47035573122529645,23
2335,4.835912587502817e-05,0.7486772486772487,28
2336,0.00342159001925965,0.1101010101010101,45
2337,0.0035151059167236863,0.19122500485342653,102
2338,0.012268927186656519,0.10352868557319708,242
2339,1.2089309982725822e-05,0.6666666666666666,4
2340,0.00034344971633010023,0.08333333333333333,9
2341,0.0005559345662351396,0.26666666666666666,10
2342,0.0,0.0,0
2343,0.0,1.0,2
2344,0.0,1.0,2
2345,0.0,1.0,3
2346,5.75179418316146e-05,0.4166666666666667,9
2347,0.0002720243370489142,0.6631578947368421,20
2348,0.0,1.0,3
2349,0.0008270201503658177,0.3157894736842105,19
2350,0.00023328667517406979,0.4725274725274725,14
2351,0.0,1.0,8
2352,0.0,1.0,8
2353,0.0,1.0,8
2354,0.00015986706079509133,0.4835164835164835,14
2355,0.0001541184407011912,0.5384615384615384,13
2356,0.0001063860591902991,0.7777777777777778,9
2357,0.0,1.0,8
2358,1.9885144660639492e-05,0.7555555555555555,10
2359,0.0009762095647545543,0.312156862745098,51
2360,0.001267304056843177,0.17267267267267267,37
2361,2.7039323210770943e-06,0.6666666666666666,4
2362,0.000529967556203481,0.2426470588235294,17
2363,0.00022339166751170802,0.28205128205128205,13
2364,0.000315318641033569,0.08333333333333333,9
2365,0.0007712917614076754,0.221505376344086,31
2366,0.00012735236408395126,0.475,16
2367,0.00010934391513565993,0.5333333333333333,15
2368,7.468199300794422e-05,0.6444444444444445,10
2369,0.0,1.0,8
2370,0.0,1.0,8
2371,0.00019109842136678741,0.3566666666666667,25
2372,0.0,1.0,5
2373,0.0001720056195970417,0.3724137931034483,30
2374,0.0034831233026337547,0.19782178217821783,101
2375,0.0002400512947083108,0.27682926829268295,41
2376,0.0001063860591902991,0.3333333333333333,3
2377,0.0,0.0,1
2378,0.0011882385003625098,0.18758434547908232,39
2379,0.0,1.0,4
2380,0.0,1.0,4
2381,3.7488598213820394e-06,0.7333333333333333,6
2382,0.00019727530359967484,0.14285714285714285,8
2383,2.6652544128938556e-06,0.8333333333333334,4
2384,0.0,1.0,2
2385,0.00039495924319077547,0.6031294452347084,38
2386,0.002302095929465393,0.14608774310266848,67
2387,1.1983923347407517e-07,0.8333333333333334,4
2388,0.00017987927224793806,0.42857142857142855,7
2389,8.266777927141717e-05,0.39166666666666666,16
2390,2.481638548254277e-05,0.43157894736842106,20
2391,2.534404775194629e-05,0.458128078817734,29
2392,0.0022476004601932635,0.1444743935309973,106
2393,0.0006449146114526562,0.09090909090909091,11
2394,0.0,0.0,1
2395,0.0002770122837471637,0.23333333333333334,16
2396,0.00039203342169959995,0.22901849217638692,38
2397,0.0,1.0,3
2398,3.7384364133751373e-06,0.5,4
2399,0.00023820341233782175,0.5,20
2400,0.0006993521559691989,0.3971631205673759,48
2401,0.0016156723617845106,0.11904761904761904,28
2402,0.00019249023043408433,0.43333333333333335,21
2403,0.003777171811640733,0.3084924701133364,114
2404,0.0014671643882348438,0.2812960235640648,98
2405,7.728437054659565e-05,0.7254623044096729,38
2406,0.0,1.0,3
2407,0.00014458584747501052,0.36363636363636365,11
2408,0.0004538386025559147,0.20588235294117646,17
2409,0.0,1.0,4
2410,0.0,1.0,4
2411,0.0,1.0,2
2412,0.0001869256628694177,0.24444444444444444,10
2413,0.00017490152391126922,0.3333333333333333,9
2414,2.5832266856539906e-05,0.6666666666666666,4
2415,0.00020094918599218302,0.3090909090909091,11
2416,0.0009588015383864238,0.16596194503171247,44
2417,0.00032263947247923607,0.3046153846153846,26
2418,9.245645836593176e-07,0.8,6
2419,0.000353865882284531,0.3088235294117647,17
2420,0.0,1.0,2
2421,0.0,1.0,4
2422,0.0005372610677217212,0.28205128205128205,13
2423,0.0,1.0,4
2424,0.0,0.0,1
2425,7.5088356620340134e-06,0.6666666666666666,4
2426,0.0,1.0,3
2427,0.0,1.0,3
2428,0.00016062279904816514,0.14285714285714285,7
2429,4.599797392562462e-05,0.39285714285714285,8
2430,9.521297132533027e-07,0.8,5
2431,0.0,0.0,0
2432,0.00011816445688259075,0.44166666666666665,16
2433,0.0,0.0,1
2434,0.0001063860591902991,0.3333333333333333,3
2435,0.0,1.0,3
2436,8.23219789823609e-05,0.5333333333333333,10
2437,0.0,1.0,3
2438,0.0005869340024865719,0.31117021276595747,48
2439,2.744606725451923e-05,0.24444444444444444,10
2440,6.923694768986914e-05,0.2857142857142857,7
2441,0.0,1.0,2
2442,0.0,1.0,2
2443,0.0,1.0,2
2444,0.0,1.0,2
2445,0.0,1.0,2
2446,0.0,1.0,2
2447,1.630924245087145e-05,0.6,5
2448,0.0,1.0,2
2449,0.0,1.0,3
2450,0.000532794671788005,0.4,5
2451,0.00021275778353465192,0.4,5
2452,4.61006216330408e-05,0.4,6
2453,0.0009620576089630806,0.42857142857142855,8
2454,0.0,1.0,4
2455,0.0,1.0,3
2456,0.0,1.0,3
2457,0.0,1.0,3
2458,0.0,1.0,3
2459,0.0,1.0,3
2460,0.00021275778353465192,0.3333333333333333,3
2461,0.00010638605919029911,0.0,2
2462,0.0,1.0,2
2463,0.0,1.0,2
2464,0.0003889821978977845,0.21428571428571427,8
2465,0.0,1.0,2
2466,0.0,1.0,2
2467,0.0,1.0,2
2468,0.0,0.0,0
2469,0.0001148017048288853,0.5333333333333333,6
2470,0.0,1.0,2
2471,0.0005318442868758179,0.13333333333333333,6
2472,3.35149450629208e-05,0.8214285714285714,8
2473,0.0,1.0,3
2474,3.35149450629208e-05,0.8214285714285714,8
2475,0.0,1.0,4
2476,0.0,1.0,2
2477,0.0008294560849541438,0.10989010989010989,14
2478,0.00118659176052773,0.125,16
2479,0.0006753670096383401,0.4980237154150198,23
2480,7.639772584216326e-05,0.4,5
2481,0.0,1.0,3
2482,3.803423103185523e-06,0.5,5
2483,0.0004191099729692164,0.2857142857142857,7
2484,0.0,1.0,3
2485,0.0006381873415282781,0.14285714285714285,7
2486,0.0,1.0,3
2487,9.67602101373737e-08,0.23809523809523808,7
2488,0.0,1.0,4
2489,0.0,1.0,4
2490,0.0,1.0,4
2491,0.0014343801550686472,0.14603174603174604,36
2492,1.3737560698516017e-08,0.7142857142857143,7
2493,2.150226891941638e-08,0.6,6
2494,0.0002702266752358115,0.32748538011695905,19
2495,6.91726778781649e-05,0.5303030303030303,12
2496,1.242230455615767e-05,0.5714285714285714,8
2497,0.0,1.0,5
2498,0.0,1.0,5
2499,0.00013281047243074835,0.5238095238095238,7
2500,2.0749625174947077e-07,0.6666666666666666,3
2501,2.8947595500644983e-05,0.2,5
2502,0.00012982172014484856,0.31868131868131866,14
2503,8.911737292248015e-05,0.5333333333333333,10
2504,0.0003404723322668149,0.3611111111111111,9
2505,2.4227697073463643e-07,0.9,5
2506,0.0005418935093210455,0.3646723646723647,27
2507,0.0,1.0,4
2508,0.0003861710267255465,0.1678520625889047,38
2509,0.0008402609849842127,0.28054298642533937,52
2510,0.0007159499400011822,0.33218588640275387,84
2511,1.5830537641853597e-05,0.4666666666666667,10
2512,0.000698600322767773,0.16153846153846155,40
2513,3.1509541548359995e-05,0.5238095238095238,21
2514,0.002163162586449583,0.24152667256115531,117
2515,0.0,1.0,3
2516,2.117716747531559e-05,0.6666666666666666,10
2517,0.001118374072810602,0.20326530612244897,50
2518,0.0001816265078014207,0.328042328042328,28
2519,0.0007642167598498016,0.2545454545454545,55
2520,0.0,0.0,1
2521,0.0005279059159054766,0.22529644268774704,23
2522,8.70341220430792e-05,0.6,21
2523,0.0002215792018194305,0.45454545454545453,11
2524,0.0,0.0,0
2525,0.0,0.0,1
2526,0.0,0.0,1
2527,0.00047865991069031725,0.27205882352941174,17
2528,6.765545088617838e-05,0.3,5
2529,0.0,1.0,2
2530,0.0,1.0,2
2531,0.0,1.0,2
2532,0.00021978965367934258,0.26666666666666666,6
2533,0.0002336297211384278,0.47593582887700536,34
2534,0.00032894365390830755,0.1619047619047619,15
2535,2.057246997182505e-06,0.4,5
2536,0.0008282626939683799,0.30889724310776945,57
2537,0.00018079332638245042,0.6413043478260869,24
2538,0.0004526113099139477,0.3333333333333333,9
2539,9.578674005755419e-05,0.3787878787878788,12
2540,0.00019148185853286605,0.44516129032258067,31
2541,0.0,1.0,2
2542,2.5570311639501068e-05,0.3333333333333333,4
2543,0.0,1.0,10
2544,0.00040211002756157884,0.2549019607843137,34
2545,2.7137401682324577e-05,0.696969696969697,12
2546,0.0012344865099546245,0.19704433497536947,29
2547,0.0,1.0,10
2548,0.0004160827350488113,0.36585365853658536,41
2549,4.628120655165816e-05,0.49523809523809526,15
2550,0.0,1.0,10
2551,1.3036240491196619e-05,0.7575757575757576,12
2552,1.3036240491196619e-05,0.7575757575757576,12
2553,0.0008212640705301587,0.15151515151515152,12
2554,0.0,1.0,2
2555,3.876246273762881e-05,0.4666666666666667,10
2556,0.00023357497485933243,0.4166666666666667,9
2557,4.972970976454169e-05,0.796923076923077,26
2558,0.0006350133562480542,0.26,25
2559,0.00018048618289208813,0.5969696969696969,45
2560,9.533181045659799e-05,0.42857142857142855,8
2561,0.00031635863049177124,0.3484848484848485,12
2562,0.0003685743128902216,0.3006535947712418,18
2563,0.015292341779436922,0.032097868217054265,129
2564,0.0,1.0,3
2565,4.731177859814086e-05,0.47619047619047616,7
2566,0.0075894041039364386,0.1465863453815261,84
2567,0.00010893115353487532,0.3111111111111111,10
2568,0.00024843935069318265,0.3396078431372549,51
2569,0.00015643495295007408,0.39829302987197723,38
2570,0.0,0.0,1
2571,0.0007373460976494116,0.2672250316055626,113
2572,0.0,1.0,3
2573,0.00021321548373482352,0.0,4
2574,0.0,0.0,1
2575,0.0,1.0,3
2576,0.0,1.0,3
2577,0.0,1.0,3
2578,0.0,0.0,1
2579,0.0,0.0,0
2580,0.0,0.0,0
2581,0.0,0.0,1
2582,0.00025810746745733487,0.47619047619047616,7
2583,0.0,0.0,1
2584,0.0007071402567230868,0.46830601092896174,61
2585,0.0,1.0,3
2586,0.0008771582397342395,0.16339869281045752,18
2587,0.0006934153097430314,0.22794117647058823,17
2588,2.3235774799073563e-05,0.4,6
2589,0.00017803909062560544,0.2,10
2590,0.0012403664497809394,0.41911764705882354,17
2591,0.00323490614308234,0.18469945355191256,61
2592,0.0,1.0,2
2593,5.726737629733869e-07,0.6666666666666666,3
2594,0.0003187779724942278,0.5,4
2595,0.00013489754637630946,0.3333333333333333,6
2596,0.0,1.0,3
2597,0.0,1.0,2
2598,0.0,1.0,2
2599,0.0020809256912396636,0.10935143288084465,52
2600,0.0,0.0,1
2601,0.000108739300190833,0.17857142857142858,8
2602,0.0,0.0,1
2603,0.0,1.0,4
2604,0.00011115242336975727,0.22727272727272727,12
2605,0.0006554046519035701,0.38902439024390245,41
2606,0.0,1.0,4
2607,0.0,0.0,1
2608,0.0,1.0,2
2609,0.0,0.0,1
2610,6.450680675824913e-08,0.1,5
2611,0.00010638605919029913,0.3333333333333333,3
2612,0.0,1.0,2
2613,0.0,0.0,1
2614,0.00014458308914745227,0.2608695652173913,24
2615,0.0003055165258260269,0.15384615384615385,14
2616,0.00030956272136809047,0.1619047619047619,15
2617,0.000622017222300764,0.25,16
2618,0.0,0.0,1
2619,0.0,0.0,0
2620,0.0,1.0,2
2621,0.0,1.0,2
2622,0.0005422569580886733,0.37537537537537535,37
2623,0.0,0.0,1
2624,0.0001063860591902991,0.6,5
2625,0.00041781410625239937,0.3687707641196013,43
2626,0.0014304937961802226,0.24846356453028973,68
2627,5.59087300503646e-05,0.5714285714285714,7
2628,0.0,0.0,0
2629,0.0,0.0,0
2630,0.00012484915925548687,0.17647058823529413,18
2631,0.00017365980259905476,0.3246753246753247,22
2632,0.0001081953712891805,0.3333333333333333,7
2633,0.0,0.0,1
2634,0.0,0.0,1
2635,0.000217606858526093,0.26666666666666666,6
2636,1.5165879647973907e-05,0.4666666666666667,6
2637,7.406341797772086e-05,0.5054945054945055,14
2638,0.0,1.0,3
2639,0.0,1.0,2
2640,0.00011867898213133834,0.3333333333333333,6
2641,2.0347310137806726e-05,0.41904761904761906,15
2642,0.0006222401670887949,0.1925133689839572,34
2643,0.0021578415687937037,0.2066365007541478,52
2644,0.0,0.0,1
2645,0.0,0.0,0
2646,0.00021275778353465192,0.0,2
2647,0.0,1.0,2
2648,0.0010058215306861294,0.12727272727272726,11
2649,0.0003399681494703577,0.18181818181818182,11
2650,3.5837114865693963e-09,0.6666666666666666,3
2651,0.0,1.0,2
2652,0.0002127888423675355,0.2857142857142857,8
2653,0.0,0.0,1
2654,0.0,0.0,0
2655,0.0001741671104325068,0.2857142857142857,8
2656,0.002067215855010023,0.5406386066763426,53
2657,0.00011365103275271935,0.2857142857142857,7
2658,0.0,1.0,2
2659,0.0013675475371789628,0.47568710359408034,44
2660,0.0,0.0,1
2661,0.0,1.0,10
2662,0.00045649781635747277,0.13186813186813187,14
2663,0.0,0.0,1
2664,0.0,1.0,5
2665,0.0,1.0,5
2666,1.1918223828080567e-05,0.5087719298245614,19
2667,0.0007193607383899665,0.16341463414634147,41
2668,0.0008276354311522042,0.11491935483870967,32
2669,0.00025797526630510207,0.484984984984985,37
2670,7.202895873630677e-06,0.16666666666666666,4
2671,0.00016865215403073723,0.32688172043010755,31
2672,3.5837114865693963e-09,0.6666666666666666,3
2673,3.5837114865693963e-09,0.6666666666666666,3
2674,0.0,1.0,2
2675,0.0,0.0,1
2676,0.0,1.0,2
2677,0.0,1.0,2
2678,0.001923207404405558,0.2670558798999166,110
2679,0.0014598075708502631,0.18796992481203006,57
2680,0.0014760235751016327,0.2508108108108108,75
2681,2.326766232327608e-05,0.4,5
2682,0.00016332099570033707,0.21428571428571427,8
2683,0.00014585291659276466,0.4444444444444444,10
2684,0.00018117531352556432,0.9025641025641026,40
2685,0.0002505802516588431,0.39615384615384613,40
2686,0.0010100360795493334,0.24738675958188153,42
2687,5.097969798904202e-05,0.4095238095238095,21
2688,0.00026587197147709694,0.5333333333333333,6
2689,0.0001063860591902991,0.5,4
2690,0.00024459826445898456,0.367816091954023,30
2691,1.5579743089489722e-05,0.5555555555555556,10
2692,1.150576735634638e-05,0.4,5
2693,0.0001004010499269796,0.3484848484848485,12
2694,0.0,0.0,0
2695,0.0002302708914397819,0.3611111111111111,9
2696,0.0005135152705121741,0.19202898550724637,24
2697,0.0,1.0,5
2698,0.0,1.0,5
2699,0.0008459182784235681,0.3352723426758329,62
2700,5.58967521290499e-06,0.5714285714285714,8
2701,9.159768154852371e-05,0.4666666666666667,6
2702,0.0,1.0,5
2703,0.00021275778353465192,0.5238095238095238,7
2704,0.0002754539751966891,0.6557971014492754,24
2705,0.0,1.0,2
2706,7.55990130635801e-05,0.25757575757575757,12
2707,0.0,1.0,4
2708,0.0016432669503440543,0.13333333333333333,10
2709,0.0,1.0,3
2710,0.0011791236892790481,0.24167107350608144,62
2711,0.0001580332155790996,0.5029239766081871,19
2712,1.1536569553842634e-05,0.6909090909090909,11
2713,0.0016772688092312289,0.44240766073871407,86
2714,0.00044225615679987075,0.22012578616352202,54
2715,0.0003386687792080026,0.45938047925189945,59
2716,0.0,1.0,8
2717,0.00016454036186502524,0.33064516129032256,32
2718,1.1733884257718288e-05,0.6909090909090909,11
2719,0.0005307110522253026,0.12727272727272726,11
2720,0.0,1.0,2
2721,0.0007892118155860895,0.25319396051103366,42
2722,5.264705022961966e-05,0.5714285714285714,8
2723,0.0007781995004450954,0.12,26
2724,8.716619149653382e-06,0.7666666666666667,16
2725,2.479013373001567e-06,0.9209486166007905,23
